Index,Gender,Place,Location,Date,Type,Label,Descripcion,Descripcion2
Usuario1256,Male,Islas Marietas,Occidente,enero de 2016,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1038,Female,Islas Marietas,Estados Unidos,mayo de 2014,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario923,Female,Islas Marietas,Estados Unidos,abril de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario947,Female,Islas Marietas,Estados Unidos,abril de 2013,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario863,Male,Islas Marietas,Estados Unidos,agosto de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1420,Female,Islas Marietas,Peru,junio de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario372,Male,Islas Marietas,Canada,abril de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario606,Female,Islas Marietas,Centro,agosto de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario722,Male,Islas Marietas,Chile,junio de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1037,Female,Islas Marietas,Estados Unidos,febrero de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario840,Male,Islas Marietas,Estados Unidos,marzo de 2013,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario377,Female,Islas Marietas,Canada,julio de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1428,Male,Islas Marietas,Reino Unido,julio de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario779,Male,Islas Marietas,Estados Unidos,febrero de 2014,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1084,Male,Islas Marietas,Noreste,febrero de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario769,Male,Islas Marietas,Estados Unidos,abril de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario386,Female,Islas Marietas,Canada,julio de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario645,Female,Islas Marietas,Centro,febrero de 2018,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario286,Male,Islas Marietas,Argentina,enero de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1330,Female,Islas Marietas,Occidente,marzo de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario950,Female,Islas Marietas,Estados Unidos,febrero de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario899,Female,Islas Marietas,Estados Unidos,abril de 2016,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario353,Male,Islas Marietas,Canada,febrero de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario589,Female,Islas Marietas,Centro,marzo de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario799,Male,Islas Marietas,Estados Unidos,noviembre de 2014,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1265,Male,Islas Marietas,Occidente,septiembre de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario997,Female,Islas Marietas,Estados Unidos,junio de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario433,Female,Islas Marietas,Canada,abril de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario549,Male,Islas Marietas,Centro,julio de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario800,Male,Islas Marietas,Estados Unidos,diciembre de 2014,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario979,Female,Islas Marietas,Estados Unidos,marzo de 2014,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario513,Male,Islas Marietas,Centro,febrero de 2014,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1010,Female,Islas Marietas,Estados Unidos,marzo de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario409,Female,Islas Marietas,Canada,abril de 2013,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1459,Male,Islas Marietas,Sureste,febrero de 2017,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario709,Female,Islas Marietas,Centro,febrero de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1195,Female,Islas Marietas,Noroeste,diciembre de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario874,Male,Islas Marietas,Estados Unidos,abril de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario926,Female,Islas Marietas,Estados Unidos,abril de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1274,Male,Islas Marietas,Occidente,marzo de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1320,Female,Islas Marietas,Occidente,septiembre de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario782,Male,Islas Marietas,Estados Unidos,marzo de 2017,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1129,Female,Islas Marietas,Noreste,abril de 2016,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario817,Male,Islas Marietas,Estados Unidos,enero de 2014,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario459,Female,Islas Marietas,Canada,enero de 2016,Alone,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario548,Male,Islas Marietas,Centro,junio de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario815,Male,Islas Marietas,Estados Unidos,enero de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario738,Male,Islas Marietas,Colombia,diciembre de 2014,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1376,Female,Islas Marietas,Occidente,febrero de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1409,Female,Islas Marietas,Occidente,mayo de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario767,Male,Islas Marietas,Estados Unidos,diciembre de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario281,Male,Islas Marietas,Argentina,septiembre de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1440,Female,Islas Marietas,Reino Unido,septiembre de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario718,Female,Islas Marietas,Centro,enero de 2016,Alone,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario395,Female,Islas Marietas,Canada,febrero de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario797,Male,Islas Marietas,Estados Unidos,enero de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1289,Male,Islas Marietas,Occidente,julio de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario941,Female,Islas Marietas,Estados Unidos,agosto de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1366,Female,Islas Marietas,Occidente,abril de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario412,Female,Islas Marietas,Canada,noviembre de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario384,Female,Islas Marietas,Canada,febrero de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario448,Female,Islas Marietas,Canada,agosto de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1290,Male,Islas Marietas,Occidente,febrero de 2014,Business,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario652,Female,Islas Marietas,Centro,febrero de 2017,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario764,Male,Islas Marietas,Estados Unidos,febrero de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1067,Female,Islas Marietas,Estados Unidos,junio de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario953,Female,Islas Marietas,Estados Unidos,enero de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario856,Male,Islas Marietas,Estados Unidos,septiembre de 2014,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario901,Female,Islas Marietas,Estados Unidos,marzo de 2016,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario720,Female,Islas Marietas,Centro,octubre de 2016,Alone,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario467,Male,Islas Marietas,Centro,diciembre de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1423,Male,Islas Marietas,Portugal,mayo de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario322,Male,Islas Marietas,Australia,noviembre de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1353,Female,Islas Marietas,Occidente,febrero de 2016,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario733,Female,Islas Marietas,Chile,abril de 2014,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1228,Male,Islas Marietas,Occidente,febrero de 2013,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1076,Female,Islas Marietas,Nepal,octubre de 2014,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1104,Male,Islas Marietas,Noreste,mayo de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario816,Male,Islas Marietas,Estados Unidos,agosto de 2014,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1001,Female,Islas Marietas,Estados Unidos,junio de 2014,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1335,Female,Islas Marietas,Occidente,agosto de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario912,Female,Islas Marietas,Estados Unidos,marzo de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario520,Male,Islas Marietas,Centro,marzo de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario826,Male,Islas Marietas,Estados Unidos,marzo de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario661,Female,Islas Marietas,Centro,agosto de 2013,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario860,Male,Islas Marietas,Estados Unidos,abril de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario996,Female,Islas Marietas,Estados Unidos,marzo de 2017,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario460,Female,Islas Marietas,Canada,diciembre de 2015,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario917,Female,Islas Marietas,Estados Unidos,mayo de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario677,Female,Islas Marietas,Centro,abril de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1322,Female,Islas Marietas,Occidente,julio de 2014,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1476,Female,Islas Marietas,Sureste,julio de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1089,Male,Islas Marietas,Noreste,septiembre de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario988,Female,Islas Marietas,Estados Unidos,octubre de 2014,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario387,Female,Islas Marietas,Canada,julio de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario283,Male,Islas Marietas,Argentina,abril de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1258,Male,Islas Marietas,Occidente,marzo de 2019,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1049,Female,Islas Marietas,Estados Unidos,septiembre de 2016,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario761,Male,Islas Marietas,Estados Unidos,marzo de 2015,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario371,Male,Islas Marietas,Canada,abril de 2017,Family,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario326,Female,Islas Marietas,Australia,octubre de 2015,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario905,Female,Islas Marietas,Estados Unidos,abril de 2014,Friends,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario301,Female,Islas Marietas,Argentina,mayo de 2014,Couple,4,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario966,Female,Islas Marietas,Estados Unidos,enero de 2017,Alone,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario510,Male,Islas Marietas,Centro,abril de 2016,Family,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario666,Female,Islas Marietas,Centro,enero de 2015,Friends,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario397,Female,Islas Marietas,Canada,febrero de 2017,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1145,Female,Islas Marietas,Noreste,abril de 2015,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario803,Male,Islas Marietas,Estados Unidos,julio de 2014,Family,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario431,Female,Islas Marietas,Canada,febrero de 2017,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1069,Female,Islas Marietas,Finlandia,desconocido,Friends,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario323,Male,Islas Marietas,Australia,julio de 2015,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1183,Male,Islas Marietas,Noroeste,abril de 2014,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario355,Male,Islas Marietas,Canada,marzo de 2015,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1018,Female,Islas Marietas,Estados Unidos,abril de 2013,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario526,Male,Islas Marietas,Centro,mayo de 2013,Family,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario318,Female,Islas Marietas,Argentina,febrero de 2015,Family,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1448,Male,Islas Marietas,Sureste,diciembre de 2015,Alone,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1432,Male,Islas Marietas,Reino Unido,diciembre de 2014,Friends,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario556,Male,Islas Marietas,Centro,febrero de 2016,Friends,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1053,Female,Islas Marietas,Estados Unidos,febrero de 2014,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1402,Female,Islas Marietas,Occidente,octubre de 2016,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1003,Female,Islas Marietas,Estados Unidos,julio de 2014,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario534,Male,Islas Marietas,Centro,mayo de 2017,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario335,Male,Islas Marietas,Canada,noviembre de 2014,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario820,Male,Islas Marietas,Estados Unidos,julio de 2015,Family,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario921,Female,Islas Marietas,Estados Unidos,junio de 2014,Family,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1144,Female,Islas Marietas,Noreste,abril de 2015,Couple,3,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
